Year,Day,Amount_Lost_INR,Incident_Type,City,Category,event_date,Incident_label,City_enc,Category_enc,iso_score,iso_anomaly,anomaly_synth_loss,text_desc,embed_x,embed_y,type_group,ae_x,ae_y,ae_recon_mse,ae_z1,ae_z2,ae_mse,ae_anom
2022,22,86530,Data Breach,Bangalore,Corporate,2022-01-22,1,1,0,0.07591800843512442,0,0,Data Breach | Bangalore | Corporate | loss 86530 INR,2.5136073,-0.78256863,Data Breach,-0.557674,-2.1073968,0.052143905468733424,-0.557674,-2.1073968,0.052143905468733424,0
2020,9,288239,Malware_Attacks,Mumbai,Financial,2020-01-09,5,8,3,0.12464000155878291,0,0,Malware_Attacks | Mumbai | Financial | loss 288239 INR,21.001074,-11.145157,Malware_Attacks,0.16443314,0.2796591,0.03679688068800988,0.16443314,0.2796591,0.03679688068800988,0
2020,1,275987,Malware_Attacks,Mumbai,Financial,2020-01-01,5,8,3,0.12776068088912362,0,0,Malware_Attacks | Mumbai | Financial | loss 275987 INR,21.014463,-11.158429,Malware_Attacks,0.16360737,0.25520366,0.0441834676849246,0.16360737,0.25520366,0.0441834676849246,0
2020,17,271723,Ransomware,Mumbai,Financial,2020-01-17,9,8,3,0.12970595756830733,0,0,Ransomware | Mumbai | Financial | loss 271723 INR,13.993445,1.126662,Ransomware,0.16451943,0.2491169,0.047199494495952364,0.16451943,0.2491169,0.047199494495952364,0
2020,16,27990,Malware_Attacks,Mumbai,Financial,2020-01-16,5,8,3,0.10905654878297866,0,0,Malware_Attacks | Mumbai | Financial | loss 27990 INR,21.01034,-11.154511,Malware_Attacks,0.89509237,-0.8542929,0.01171124331050069,0.89509237,-0.8542929,0.01171124331050069,0
2020,21,105931,Malware_Attacks,Mumbai,Financial,2020-01-21,5,8,3,0.13508106369164696,0,0,Malware_Attacks | Mumbai | Financial | loss 105931 INR,20.988007,-11.132027,Malware_Attacks,0.80930203,-0.7497207,0.017105566140975102,0.80930203,-0.7497207,0.017105566140975102,0
2020,17,48172,Phishing,Mumbai,Financial,2020-01-17,8,8,3,0.12070690966536857,0,0,Phishing | Mumbai | Financial | loss 48172 INR,3.8330457,9.487543,Phishing,0.89716977,-0.83184654,0.0056604514609069215,0.89716977,-0.83184654,0.0056604514609069215,0
2020,6,287053,Others,Mumbai,Financial,2020-01-06,7,8,3,0.1260595964230879,0,0,Others | Mumbai | Financial | loss 287053 INR,9.13036,20.234821,Others,0.16435307,0.27729183,0.037474726043439176,0.16435307,0.27729183,0.037474726043439176,0
2020,1,39326,Online Fraud,Mumbai,Financial,2020-01-01,6,8,3,0.11582352922249745,0,0,Online Fraud | Mumbai | Financial | loss 39326 INR,-4.3031087,13.3599,Online Fraud,0.89625925,-0.8416851,0.006763058838274638,0.89625925,-0.8416851,0.006763058838274638,0
2020,22,116765,Ransomware,Mumbai,Financial,2020-01-22,9,8,3,0.13554843441809783,0,0,Ransomware | Mumbai | Financial | loss 116765 INR,13.985198,1.1359735,Ransomware,0.786094,-0.7230622,0.02444182037038006,0.786094,-0.7230622,0.02444182037038006,0
2020,27,59487,Online Fraud,Mumbai,Financial,2020-01-27,6,8,3,0.12562029446886763,0,0,Online Fraud | Mumbai | Financial | loss 59487 INR,-4.344597,13.352155,Online Fraud,0.8959096,-0.8185925,0.007255618657026152,0.8959096,-0.8185925,0.007255618657026152,0
2020,18,233189,Phishing,Mumbai,Financial,2020-01-18,8,8,3,0.13507079353969614,0,0,Phishing | Mumbai | Financial | loss 233189 INR,3.827291,9.495836,Phishing,0.23807617,0.07301397,0.09509889676769534,0.23807617,0.07301397,0.09509889676769534,0
2020,24,85611,Phishing,Mumbai,Financial,2020-01-24,8,8,3,0.133123590723144,0,0,Phishing | Mumbai | Financial | loss 85611 INR,3.847806,9.4824295,Phishing,0.8578349,-0.7817108,0.011735869016830153,0.8578349,-0.7817108,0.011735869016830153,0
2020,15,178914,Phishing,Mumbai,Financial,2020-01-15,8,8,3,0.1406737905513467,0,0,Phishing | Mumbai | Financial | loss 178914 INR,3.8185208,9.455706,Phishing,0.514076,-0.50403,0.05925108778245842,0.514076,-0.50403,0.05925108778245842,0
2020,3,43403,Phishing,Mumbai,Financial,2020-01-03,8,8,3,0.11713875137354984,0,0,Phishing | Mumbai | Financial | loss 43403 INR,3.839877,9.478045,Phishing,0.8966789,-0.8371507,0.005954439397544784,0.8966789,-0.8371507,0.005954439397544784,0
2020,6,137072,Others,Mumbai,Financial,2020-01-06,7,8,3,0.135498446506576,0,0,Others | Mumbai | Financial | loss 137072 INR,9.130413,20.23487,Others,0.7225565,-0.6631152,0.037185606259695046,0.7225565,-0.6631152,0.037185606259695046,0
2020,3,124351,Malware_Attacks,Mumbai,Financial,2020-01-03,5,8,3,0.13497525257422388,0,0,Malware_Attacks | Mumbai | Financial | loss 124351 INR,21.016563,-11.159537,Malware_Attacks,0.768823,-0.7107958,0.02916163128634955,0.768823,-0.7107958,0.02916163128634955,0
2020,14,208440,Ransomware,Mumbai,Financial,2020-01-14,9,8,3,0.14079422584386653,0,0,Ransomware | Mumbai | Financial | loss 208440 INR,13.997696,1.1257265,Ransomware,0.40773302,-0.38982737,0.10100215363490644,0.40773302,-0.38982737,0.10100215363490644,0
2020,21,217047,Ransomware,Mumbai,Financial,2020-01-21,9,8,3,0.13901328375999766,0,0,Ransomware | Mumbai | Financial | loss 217047 INR,13.996655,1.1273023,Ransomware,0.36140397,-0.26950407,0.16429302746990232,0.36140397,-0.26950407,0.16429302746990232,0
2020,11,13855,Ransomware,Mumbai,Financial,2020-01-11,9,8,3,0.09870550132321998,0,0,Ransomware | Mumbai | Financial | loss 13855 INR,13.978768,1.1459155,Ransomware,0.89363724,-0.87001365,0.023444472024667352,0.89363724,-0.87001365,0.023444472024667352,0
2020,22,67026,Others,Mumbai,Financial,2020-01-22,7,8,3,0.12684932055303372,0,0,Others | Mumbai | Financial | loss 67026 INR,9.129839,20.234804,Others,0.8883527,-0.80790603,0.008591956207846953,0.8883527,-0.80790603,0.008591956207846953,0
2020,1,38154,Others,Mumbai,Financial,2020-01-01,7,8,3,0.11553346080773208,0,0,Others | Mumbai | Financial | loss 38154 INR,9.130321,20.23487,Others,0.89613855,-0.84298843,0.007090609569630829,0.89613855,-0.84298843,0.007090609569630829,0
2020,2,43057,Malware_Attacks,Mumbai,Financial,2020-01-02,5,8,3,0.11713875137354984,0,0,Malware_Attacks | Mumbai | Financial | loss 43057 INR,21.005867,-11.149948,Malware_Attacks,0.8966432,-0.83753544,0.006003123216172364,0.8966432,-0.83753544,0.006003123216172364,0
2020,17,60645,Malware_Attacks,Mumbai,Financial,2020-01-17,5,8,3,0.12563973312681276,0,0,Malware_Attacks | Mumbai | Financial | loss 60645 INR,21.00511,-11.14908,Malware_Attacks,0.89474875,-0.8169509,0.007395472363732433,0.89474875,-0.8169509,0.007395472363732433,0
2020,26,162994,Others,Mumbai,Financial,2020-01-26,7,8,3,0.1401547297242679,0,0,Others | Mumbai | Financial | loss 162994 INR,9.130456,20.234896,Others,0.5778052,-0.5390658,0.046877084206859744,0.5778052,-0.5390658,0.046877084206859744,0
2020,3,152596,Ransomware,Mumbai,Financial,2020-01-03,9,8,3,0.13902703861765336,0,0,Ransomware | Mumbai | Financial | loss 152596 INR,14.000029,1.1248626,Ransomware,0.6328089,-0.579216,0.043690239411332286,0.6328089,-0.579216,0.043690239411332286,0
2020,13,212153,Phishing,Mumbai,Financial,2020-01-13,8,8,3,0.14070510183891827,0,0,Phishing | Mumbai | Financial | loss 212153 INR,3.832926,9.490076,Phishing,0.39717215,-0.3710428,0.10915426537152656,0.39717215,-0.3710428,0.10915426537152656,0
2020,16,86958,Others,Mumbai,Financial,2020-01-16,7,8,3,0.133123590723144,0,0,Others | Mumbai | Financial | loss 86958 INR,9.129102,20.23444,Others,0.85456616,-0.7798542,0.01180521409080866,0.85456616,-0.7798542,0.01180521409080866,0
2020,8,76503,Ransomware,Mumbai,Financial,2020-01-08,9,8,3,0.13164689511120992,0,0,Ransomware | Mumbai | Financial | loss 76503 INR,14.0260105,1.1015474,Ransomware,0.8788529,-0.7944724,0.011699284986441842,0.8788529,-0.7944724,0.011699284986441842,0
2020,26,291116,Malware_Attacks,Mumbai,Financial,2020-01-26,5,8,3,0.12538261594335448,0,0,Malware_Attacks | Mumbai | Financial | loss 291116 INR,21.00565,-11.149728,Malware_Attacks,0.16089113,0.2923369,0.03873665338892916,0.16089113,0.2923369,0.03873665338892916,0
2020,21,80537,Malware_Attacks,Mumbai,Financial,2020-01-21,5,8,3,0.13190364364606383,0,0,Malware_Attacks | Mumbai | Financial | loss 80537 INR,20.990423,-11.134347,Malware_Attacks,0.87014735,-0.7887054,0.011784648698810886,0.87014735,-0.7887054,0.011784648698810886,0
2020,22,200627,Phishing,Mumbai,Financial,2020-01-22,8,8,3,0.14150358631613258,0,0,Phishing | Mumbai | Financial | loss 200627 INR,3.8459435,9.44874,Phishing,0.43266338,-0.43341625,0.0869075396817564,0.43266338,-0.43341625,0.0869075396817564,0
2020,18,296016,Online Fraud,Mumbai,Financial,2020-01-18,6,8,3,0.12366164497776344,0,0,Online Fraud | Mumbai | Financial | loss 296016 INR,-4.302986,13.384666,Online Fraud,0.15452893,0.31104565,0.03765250328257422,0.15452893,0.31104565,0.03765250328257422,0
2020,4,26901,Phishing,Mumbai,Financial,2020-01-04,8,8,3,0.1083836950501954,0,0,Phishing | Mumbai | Financial | loss 26901 INR,3.8317928,9.478142,Phishing,0.89498025,-0.855504,0.012395694290256514,0.89498025,-0.855504,0.012395694290256514,0
2020,19,211612,Others,Mumbai,Financial,2020-01-19,7,8,3,0.14070510183891827,0,0,Others | Mumbai | Financial | loss 211612 INR,9.1303005,20.234875,Others,0.39862525,-0.3736595,0.10792286187486873,0.39862525,-0.3736595,0.10792286187486873,0
2020,18,49630,Malware_Attacks,Mumbai,Financial,2020-01-18,5,8,3,0.12217959826751257,0,0,Malware_Attacks | Mumbai | Financial | loss 49630 INR,21.004768,-11.148709,Malware_Attacks,0.8973201,-0.83022505,0.005710887784989541,0.8973201,-0.83022505,0.005710887784989541,0
2020,7,185277,Online Fraud,Mumbai,Financial,2020-01-07,6,8,3,0.1405811341498695,0,0,Online Fraud | Mumbai | Financial | loss 185277 INR,-4.2581143,13.313324,Online Fraud,0.48864275,-0.48986763,0.06624428779704232,0.48864275,-0.48986763,0.06624428779704232,0
2020,14,273725,Online Fraud,Mumbai,Financial,2020-01-14,6,8,3,0.1277497973225552,0,0,Online Fraud | Mumbai | Financial | loss 273725 INR,-4.3350015,13.393572,Online Fraud,0.16345498,0.25068864,0.045640341537220075,0.16345498,0.25068864,0.045640341537220075,0
2020,6,101465,Online Fraud,Mumbai,Financial,2020-01-06,6,8,3,0.13503867797268004,0,0,Online Fraud | Mumbai | Financial | loss 101465 INR,-4.306242,13.362077,Online Fraud,0.81936383,-0.7598564,0.014743809781498514,0.81936383,-0.7598564,0.014743809781498514,0
2020,20,137509,Online Fraud,Mumbai,Financial,2020-01-20,6,8,3,0.13563035059290995,0,0,Online Fraud | Mumbai | Financial | loss 137509 INR,-4.29812,13.420681,Online Fraud,0.7198478,-0.6596178,0.03745644103569741,0.7198478,-0.6596178,0.03745644103569741,0
2021,4,100083,Others,Bangalore,Corporate,2021-01-04,7,1,0,0.11554422457654995,0,0,Others | Bangalore | Corporate | loss 100083 INR,15.222612,18.21263,Others,-0.18759532,-1.9305884,0.03130391140401739,-0.18759532,-1.9305884,0.03130391140401739,0
2021,28,33515,Others,Bangalore,Corporate,2021-01-28,7,1,0,0.0865952866323777,0,0,Others | Bangalore | Corporate | loss 33515 INR,15.231177,18.203884,Others,-0.21452896,-1.8137841,0.16356582599146768,-0.21452896,-1.8137841,0.16356582599146768,0
2021,15,293182,Phishing,Bangalore,Corporate,2021-01-15,8,1,0,0.10925545546651327,0,0,Phishing | Bangalore | Corporate | loss 293182 INR,4.702927,8.9868355,Phishing,0.02176361,-1.6428808,0.27078165386226444,0.02176361,-1.6428808,0.27078165386226444,0
2021,10,40317,Malware_Attacks,Bangalore,Corporate,2021-01-10,5,1,0,0.0908031589019711,0,0,Malware_Attacks | Bangalore | Corporate | loss 40317 INR,4.7715273,22.149942,Malware_Attacks,-0.20855485,-1.8279258,0.14381320146315438,-0.20855485,-1.8279258,0.14381320146315438,0
2021,4,108503,Others,Bangalore,Corporate,2021-01-04,7,1,0,0.11575183545269346,0,0,Others | Bangalore | Corporate | loss 108503 INR,15.230393,18.20437,Others,-0.18229006,-1.9413866,0.0224312157245111,-0.18229006,-1.9413866,0.0224312157245111,0
2021,16,178461,Malware_Attacks,Bangalore,Corporate,2021-01-16,5,1,0,0.12691131275527245,0,0,Malware_Attacks | Bangalore | Corporate | loss 178461 INR,4.7585087,22.137043,Malware_Attacks,-0.066830404,-2.016996,0.00962854984966637,-0.066830404,-2.016996,0.00962854984966637,0
2021,5,127962,Phishing,Bangalore,Corporate,2021-01-05,8,1,0,0.11640067279529348,0,0,Phishing | Bangalore | Corporate | loss 127962 INR,4.68881,8.958218,Phishing,-0.17002885,-1.9663411,0.008142690942598466,-0.17002885,-1.9663411,0.008142690942598466,0
2021,10,41599,Online Fraud,Bangalore,Corporate,2021-01-10,6,1,0,0.09028006957599377,0,0,Online Fraud | Bangalore | Corporate | loss 41599 INR,-4.774104,15.648319,Online Fraud,-0.2074291,-1.8305913,0.1402385906032398,-0.2074291,-1.8305913,0.1402385906032398,0
2021,11,259731,Ransomware,Bangalore,Corporate,2021-01-11,9,1,0,0.1147587017723754,0,0,Ransomware | Bangalore | Corporate | loss 259731 INR,15.232741,2.8130138,Ransomware,-0.018412752,-1.9934334,0.13119636630270148,-0.018412752,-1.9934334,0.13119636630270148,0
2021,11,165261,Others,Bangalore,Corporate,2021-01-11,7,1,0,0.12249652801694244,0,0,Others | Bangalore | Corporate | loss 165261 INR,15.253074,18.182196,Others,-0.10361911,-2.0090575,0.0026110177255672926,-0.10361911,-2.0090575,0.0026110177255672926,0
2021,5,196099,Malware_Attacks,Bangalore,Corporate,2021-01-05,5,1,0,0.12426683094802643,0,0,Malware_Attacks | Bangalore | Corporate | loss 196099 INR,4.757383,22.136139,Malware_Attacks,-0.04536766,-2.04076,0.02419073083340079,-0.04536766,-2.04076,0.02419073083340079,0
2021,14,93415,Phishing,Bangalore,Corporate,2021-01-14,8,1,0,0.11681500809905704,0,0,Phishing | Bangalore | Corporate | loss 93415 INR,4.7215657,8.962407,Phishing,-0.19179632,-1.9220372,0.03948328799135989,-0.19179632,-1.9220372,0.03948328799135989,0
2021,11,134066,Online Fraud,Bangalore,Corporate,2021-01-11,6,1,0,0.11712312848326867,0,0,Online Fraud | Bangalore | Corporate | loss 134066 INR,-4.7715936,15.609356,Online Fraud,-0.16618265,-1.9741694,0.005448683261407815,-0.16618265,-1.9741694,0.005448683261407815,0
2021,23,233654,Malware_Attacks,Bangalore,Corporate,2021-01-23,5,1,0,0.12119427205060945,0,0,Malware_Attacks | Bangalore | Corporate | loss 233654 INR,4.7724333,22.150951,Malware_Attacks,-0.032521695,-2.052032,0.07532559238200197,-0.032521695,-2.052032,0.07532559238200197,0
2021,27,193474,Online Fraud,Bangalore,Corporate,2021-01-27,6,1,0,0.1252728029083504,0,0,Online Fraud | Bangalore | Corporate | loss 193474 INR,-4.730736,15.615132,Online Fraud,-0.046057448,-2.035056,0.021773086797003714,-0.046057448,-2.035056,0.021773086797003714,0
2021,22,178834,Ransomware,Bangalore,Corporate,2021-01-22,9,1,0,0.12710694220584723,0,0,Ransomware | Bangalore | Corporate | loss 178834 INR,15.2721,2.7977338,Ransomware,-0.06563671,-2.016791,0.009912986487714694,-0.06563671,-2.016791,0.009912986487714694,0
2021,15,238495,Malware_Attacks,Bangalore,Corporate,2021-01-15,5,1,0,0.1200913204470217,0,0,Malware_Attacks | Bangalore | Corporate | loss 238495 INR,4.78845,22.166998,Malware_Attacks,-0.030702023,-2.0454075,0.08428241539224438,-0.030702023,-2.0454075,0.08428241539224438,0
2021,25,165155,Ransomware,Bangalore,Corporate,2021-01-25,9,1,0,0.12204916280445838,0,0,Ransomware | Bangalore | Corporate | loss 165155 INR,15.236718,2.8120224,Ransomware,-0.103897944,-2.0089488,0.002577058209389638,-0.103897944,-2.0089488,0.002577058209389638,0
2021,18,62059,Online Fraud,Bangalore,Corporate,2021-01-18,6,1,0,0.09953258641457696,0,0,Online Fraud | Bangalore | Corporate | loss 62059 INR,-4.740114,15.640769,Online Fraud,-0.18946014,-1.8731287,0.09214387743737917,-0.18946014,-1.8731287,0.09214387743737917,0
2021,21,47977,Malware_Attacks,Bangalore,Corporate,2021-01-21,5,1,0,0.09414360707656466,0,0,Malware_Attacks | Bangalore | Corporate | loss 47977 INR,4.7886972,22.167215,Malware_Attacks,-0.20182805,-1.8438516,0.12371709422980298,-0.20182805,-1.8438516,0.12371709422980298,0
2021,28,78401,Others,Bangalore,Corporate,2021-01-28,7,1,0,0.10884501072792152,0,0,Others | Bangalore | Corporate | loss 78401 INR,15.161812,18.273352,Others,-0.19423611,-1.9001434,0.06150399242893227,-0.19423611,-1.9001434,0.06150399242893227,0
2021,7,143010,Phishing,Bangalore,Corporate,2021-01-07,8,1,0,0.1190093733095483,0,0,Phishing | Bangalore | Corporate | loss 143010 INR,4.705586,8.981921,Phishing,-0.15957578,-1.9855846,0.002947684086600838,-0.15957578,-1.9855846,0.002947684086600838,0
2021,24,44531,Phishing,Bangalore,Corporate,2021-01-24,8,1,0,0.09030217271548924,0,0,Phishing | Bangalore | Corporate | loss 44531 INR,4.72947,8.958443,Phishing,-0.204854,-1.836687,0.13240386119457112,-0.204854,-1.836687,0.13240386119457112,0
2021,28,270907,Phishing,Bangalore,Corporate,2021-01-28,8,1,0,0.11324830234543637,0,0,Phishing | Bangalore | Corporate | loss 270907 INR,4.7321343,8.954957,Phishing,-0.026305033,-1.9597012,0.16164308946880898,-0.026305033,-1.9597012,0.16164308946880898,0
2021,27,217407,Others,Bangalore,Corporate,2021-01-27,7,1,0,0.12304504908083119,0,0,Others | Bangalore | Corporate | loss 217407 INR,15.218287,18.216969,Others,-0.034703642,-2.0686147,0.049934440055451744,-0.034703642,-2.0686147,0.049934440055451744,0
2021,7,24218,Others,Bangalore,Corporate,2021-01-07,7,1,0,0.07892629421190178,0,0,Others | Bangalore | Corporate | loss 24218 INR,15.244712,18.19051,Others,-0.2226942,-1.7944553,0.19270534264437414,-0.2226942,-1.7944553,0.19270534264437414,0
2021,9,289934,Others,Bangalore,Corporate,2021-01-09,7,1,0,0.10927680841450377,0,0,Others | Bangalore | Corporate | loss 289934 INR,15.244281,18.191051,Others,0.01478933,-1.7227246,0.24395194006540144,0.01478933,-1.7227246,0.24395194006540144,0
2021,16,82926,Malware_Attacks,Bangalore,Corporate,2021-01-16,5,1,0,0.11196016017498156,0,0,Malware_Attacks | Bangalore | Corporate | loss 82926 INR,4.7725286,22.151075,Malware_Attacks,-0.19570504,-1.9075702,0.05433124744763887,-0.19570504,-1.9075702,0.05433124744763887,0
2021,13,122076,Others,Bangalore,Corporate,2021-01-13,7,1,0,0.11706825263606702,0,0,Others | Bangalore | Corporate | loss 122076 INR,15.241221,18.194065,Others,-0.17373745,-1.958793,0.011549193662082045,-0.17373745,-1.958793,0.011549193662082045,0
2021,24,157567,Online Fraud,Bangalore,Corporate,2021-01-24,6,1,0,0.12002177432515843,0,0,Online Fraud | Bangalore | Corporate | loss 157567 INR,-4.764076,15.642297,Online Fraud,-0.12388648,-2.001163,0.0010623120634424194,-0.12388648,-2.001163,0.0010623120634424194,0
2021,15,267732,Others,Bangalore,Corporate,2021-01-15,7,1,0,0.11443526795404413,0,0,Others | Bangalore | Corporate | loss 267732 INR,15.270615,18.164726,Others,-0.021889074,-1.9699916,0.1524639092956814,-0.021889074,-1.9699916,0.1524639092956814,0
2021,3,213029,Malware_Attacks,Bangalore,Corporate,2021-01-03,5,1,0,0.12441696448695777,0,0,Malware_Attacks | Bangalore | Corporate | loss 213029 INR,4.7734394,22.152088,Malware_Attacks,-0.037043527,-2.0634332,0.04369863384167087,-0.037043527,-2.0634332,0.04369863384167087,0
2021,17,10553,Online Fraud,Bangalore,Corporate,2021-01-17,6,1,0,0.06788520226018102,0,0,Online Fraud | Bangalore | Corporate | loss 10553 INR,-4.766703,15.623604,Online Fraud,-0.23469554,-1.7660455,0.24002507131015466,-0.23469554,-1.7660455,0.24002507131015466,0
2021,28,91949,Others,Bangalore,Corporate,2021-01-28,7,1,0,0.11575305635002026,0,0,Others | Bangalore | Corporate | loss 91949 INR,15.218715,18.216574,Others,-0.1927201,-1.9201568,0.041418250837761815,-0.1927201,-1.9201568,0.041418250837761815,0
2021,5,238948,Online Fraud,Bangalore,Corporate,2021-01-05,6,1,0,0.11927999251062676,0,0,Online Fraud | Bangalore | Corporate | loss 238948 INR,-4.7551794,15.651799,Online Fraud,-0.03034125,-2.0445347,0.08515766143977115,-0.03034125,-2.0445347,0.08515766143977115,0
2021,6,81650,Ransomware,Bangalore,Corporate,2021-01-06,9,1,0,0.1101636811249797,0,0,Ransomware | Bangalore | Corporate | loss 81650 INR,15.248103,2.8353934,Ransomware,-0.19529085,-1.9054765,0.056295975700626534,-0.19529085,-1.9054765,0.056295975700626534,0
2021,12,26191,Online Fraud,Bangalore,Corporate,2021-01-12,6,1,0,0.08126962308842467,0,0,Online Fraud | Bangalore | Corporate | loss 26191 INR,-4.7533135,15.651382,Online Fraud,-0.22096132,-1.7985575,0.1863146553430297,-0.22096132,-1.7985575,0.1863146553430297,0
2021,25,260664,Online Fraud,Bangalore,Corporate,2021-01-25,6,1,0,0.1145381404859186,0,0,Online Fraud | Bangalore | Corporate | loss 260664 INR,-4.764619,15.636927,Online Fraud,-0.017919911,-1.9910218,0.13356386452528388,-0.017919911,-1.9910218,0.13356386452528388,0
2021,3,143599,Malware_Attacks,Bangalore,Corporate,2021-01-03,5,1,0,0.11926817372447501,0,0,Malware_Attacks | Bangalore | Corporate | loss 143599 INR,4.8155193,22.194065,Malware_Attacks,-0.15847903,-1.9862987,0.0027829355397653585,-0.15847903,-1.9862987,0.0027829355397653585,0
2021,8,27443,Online Fraud,Bangalore,Corporate,2021-01-08,6,1,0,0.08256855701123622,0,0,Online Fraud | Bangalore | Corporate | loss 27443 INR,-4.7407007,15.624165,Online Fraud,-0.21986179,-1.8011602,0.1823170312376532,-0.21986179,-1.8011602,0.1823170312376532,0
2022,17,194399,Ransomware,Delhi,Personal,2022-01-17,9,3,6,0.14569200457069642,0,0,Ransomware | Delhi | Personal | loss 194399 INR,12.635664,2.0510638,Ransomware,-2.1085045,-1.217937,0.028322729110084863,-2.1085045,-1.217937,0.028322729110084863,0
2022,16,243364,Phishing,Delhi,Personal,2022-01-16,8,3,6,0.14004327716873005,0,0,Phishing | Delhi | Personal | loss 243364 INR,3.962707,10.640408,Phishing,-2.338788,-1.3100353,0.0734644260100552,-2.338788,-1.3100353,0.0734644260100552,0
2022,2,174906,Phishing,Delhi,Personal,2022-01-02,8,3,6,0.14757788679401712,0,0,Phishing | Delhi | Personal | loss 174906 INR,3.9576497,10.616648,Phishing,-1.997092,-1.179053,0.021155812192190072,-1.997092,-1.179053,0.021155812192190072,0
2022,23,278349,Malware_Attacks,Delhi,Personal,2022-01-23,5,3,6,0.13597769252262415,0,0,Malware_Attacks | Delhi | Personal | loss 278349 INR,9.791142,-8.300079,Malware_Attacks,-2.5296385,-1.3133577,0.11547502997543219,-2.5296385,-1.3133577,0.11547502997543219,0
2022,27,143053,Others,Delhi,Personal,2022-01-27,7,3,6,0.14332529783188347,0,0,Others | Delhi | Personal | loss 143053 INR,9.320355,-7.8802247,Others,-1.785936,-1.2036511,0.013636659181656246,-1.785936,-1.2036511,0.013636659181656246,0
2022,18,96147,Ransomware,Delhi,Personal,2022-01-18,9,3,6,0.13956681660407394,0,0,Ransomware | Delhi | Personal | loss 96147 INR,12.570712,1.9867445,Ransomware,-1.4790767,-1.2518852,0.01982036704345339,-1.4790767,-1.2518852,0.01982036704345339,0
2022,21,203452,Malware_Attacks,Delhi,Personal,2022-01-21,5,3,6,0.1463255435075358,0,0,Malware_Attacks | Delhi | Personal | loss 203452 INR,9.7703905,-8.279155,Malware_Attacks,-2.1451266,-1.239651,0.034881817878939056,-2.1451266,-1.239651,0.034881817878939056,0
2022,19,45809,Others,Delhi,Personal,2022-01-19,7,3,6,0.11662632300044001,0,0,Others | Delhi | Personal | loss 45809 INR,9.276992,-7.837884,Others,-1.517755,-1.283292,0.03836400496379278,-1.517755,-1.283292,0.03836400496379278,0
2022,9,202304,Online Fraud,Delhi,Personal,2022-01-09,6,3,6,0.14625162233645078,0,0,Online Fraud | Delhi | Personal | loss 202304 INR,-5.161504,14.179376,Online Fraud,-2.1406617,-1.2372597,0.03399092786051543,-2.1406617,-1.2372597,0.03399092786051543,0
2022,17,217778,Malware_Attacks,Delhi,Personal,2022-01-17,5,3,6,0.14468663292636286,0,0,Malware_Attacks | Delhi | Personal | loss 217778 INR,9.812134,-8.319038,Malware_Attacks,-2.2112362,-1.2708509,0.04773489706598845,-2.2112362,-1.2708509,0.04773489706598845,0
2022,27,185896,Ransomware,Delhi,Personal,2022-01-27,9,3,6,0.14746719309673528,0,0,Ransomware | Delhi | Personal | loss 185896 INR,12.625646,2.034451,Ransomware,-2.06307,-1.1937337,0.026252802445506648,-2.06307,-1.1937337,0.026252802445506648,0
2022,26,257764,Others,Delhi,Personal,2022-01-26,7,3,6,0.13927048334670505,0,0,Others | Delhi | Personal | loss 257764 INR,9.305886,-7.8661995,Others,-2.4115167,-1.3236136,0.08834247574806847,-2.4115167,-1.3236136,0.08834247574806847,0
2022,1,268107,Online Fraud,Delhi,Personal,2022-01-01,6,3,6,0.13983251675017105,0,0,Online Fraud | Delhi | Personal | loss 268107 INR,-5.1070457,14.169504,Online Fraud,-2.4745245,-1.3420825,0.10240194085632896,-2.4745245,-1.3420825,0.10240194085632896,0
2022,15,91825,Online Fraud,Delhi,Personal,2022-01-15,6,3,6,0.13906355637079015,0,0,Online Fraud | Delhi | Personal | loss 91825 INR,-5.1401644,14.177501,Online Fraud,-1.4599054,-1.2557003,0.01927855056259381,-1.4599054,-1.2557003,0.01927855056259381,0
2022,3,274767,Malware_Attacks,Delhi,Personal,2022-01-03,5,3,6,0.1383722903522031,0,0,Malware_Attacks | Delhi | Personal | loss 274767 INR,9.780894,-8.29073,Malware_Attacks,-2.516124,-1.3358191,0.1075769100567733,-2.516124,-1.3358191,0.1075769100567733,0
2022,7,83769,Online Fraud,Delhi,Personal,2022-01-07,6,3,6,0.1344047243551904,0,0,Online Fraud | Delhi | Personal | loss 83769 INR,-5.119792,14.1927595,Online Fraud,-1.4430187,-1.2618228,0.018700105592276202,-1.4430187,-1.2618228,0.018700105592276202,0
2022,6,194909,Others,Delhi,Personal,2022-01-06,7,3,6,0.14569200457069642,0,0,Others | Delhi | Personal | loss 194909 INR,9.308889,-7.868921,Others,-2.1110978,-1.2194735,0.028668221973369278,-2.1110978,-1.2194735,0.028668221973369278,0
2022,23,67039,Online Fraud,Delhi,Personal,2022-01-23,6,3,6,0.12758977112136977,0,0,Online Fraud | Delhi | Personal | loss 67039 INR,-5.0577893,14.211613,Online Fraud,-1.4759569,-1.2712848,0.022422453086489436,-1.4759569,-1.2712848,0.022422453086489436,0
2022,14,178132,Phishing,Delhi,Personal,2022-01-14,8,3,6,0.14693096723406757,0,0,Phishing | Delhi | Personal | loss 178132 INR,3.9854066,10.618771,Phishing,-2.017512,-1.1771678,0.02459321810787309,-2.017512,-1.1771678,0.02459321810787309,0
